SessionID,Series,Role,Soundfile,Target_Competitor,Modifier,Transcription,Fluency,Adjective,Onset(ms),Comments,X12,X13,X14,X15,X16,X17,X18
10,34,Training,Z_34_09.wav,cheese_block / cheese_blue,1,cheese with holes in,,,,,,,,,,,
10,35,Training,Z_35_09.wav,bee_honey / B_letter,1,an insect thats a bee,,,,,,,,,,,
10,36,Training,Z_36_08.wav,phone_office / phone_mobile,1,a phone with a cord ,,,,,,,,,,,
10,37,Training,Z_37_09.wav,clock_wall / clock_digital,0,a clock,,,,,,,,,,,
10,38,Training,Z_38_09.wav,hat_sun / hat_cowboy,1,a hat with a ribbon,,,,,,,,,,,
10,39,Training,Z_39_08.wav,pen_ballpoint / pen_nolid,0,a blue biro,,,,,,,,,,,
10,40,Training,Z_40_08.wav,apple_red / apple_green,1,a red apple,,,,,,,,,,,
10,41,Training,Z_41_07.wav,pipe_smoke / pipe_kitchen,1,smoking pipe,,,,,,,,,,,
10,42,Training,Z_42_07.wav,bat_animal / bat_baseball,0,bat,,,,,,,,,,,
10,43,Training,Z_43_07.wav,horse_animal / horse_rocking,0,horse,,,,,,,,,,,
10,44,Training,Z_44_08.wav,tshirt_round / tshirt_vneck,0,yellow tshirt,,,,,,,,,,,
10,45,Training,Z_45_08.wav,glasses_reading / glasses_drinking,1,glasses for you eyes,,,,,,,,,,,
10,46,Training,Z_46_07.wav,eye_pupil / I_letter,1,human eye,,,,,,,,,,,
10,47,Training,Z_47_09.wav,potatoes_skin / potatoes_peeled,0,potatoes,,,,,,,,,,,
10,48,Training,Z_48_07.wav,mouse_computer / mouse_animal,1,a mouse for a computer,,,,,,,,,,,
11,1,Test,T_01.wav,spoon_reg / spoon_wooden,1,eh the metal spoon,,,,,,,,,,,
11,2,Test,T_02.wav,bin_lid / bin_pedal,1,the square bin,,,,,,,,,,,
11,3,Test,T_03.wav,bike_mountain / bike_motor,1,the pedal bike,,,,,,,,,,,
11,4,Test,T_04.wav,coffee_cup / coffee_saucer,1,the coffee cup without the saucer,,,,,,,,,,,
11,5,Test,T_05.wav,mirror_wall / mirror_hand,1,the fancy mirror,,,,,,,,,,,
11,6,Test,T_06.wav,chair_wooden / chair_baby,1,the kitchen chair,,,,,,,,,,,
11,7,Test,T_07.wav,lighter_flame / lighter_noflame,1,eh the lighter with the flame,,,,,,,,,,,
11,8,Test,T_08.wav,egg_shell / egg_yolk,1,the whole egg,,,,,,,,,,,
11,9,Test,T_09.wav,umbrella_open / umbrella_closed,1,the open umbrella,,,,,,,,,,,
11,10,Test,T_10.wav,candle_unused / candle_melted,1,eh a candle that hasnÍt been lit,,,,,,,,,,,
11,11,Test,T_11.wav,knife_kitchen / knife_swiss,1,the kitchen knife,,,,,,,,,,,
11,12,Test,T_12.wav,car_family / car_sports,1,a small car,,,,,,,,,,,
11,13,Test,T_13.wav,lamp_bedroom / lamp_lava,1,the desk lamp,,,,,,,,,,,
11,14,Test,T_14.wav,gun_real / gun_toy,0,"a gun, eh, the real gun",,,,,,,,,,,
11,15,Test,T_15.wav,saddle_horse / saddle_bike,0,the saddle,,,,,,,,,,,
11,16,Test,T_16.wav,pad_unlocked / pad_locked,1,"the pad-, the open padlock***",,,,,,,,,,,
11,17,Test,T_17.wav,headphones_large / headphones_small,1,"head, headphones, that like actually sit on your head",,,,,,,,,,,
11,18,Test,T_18.wav,battery_AA / battery_car,1,"eh the battery, like the singular battey not the batttery pack",,,,,,,,,,,
11,19,Test,T_19.wav,wine_glass / wine_red,1,the empty wine glass,,,,,,,,,,,
11,20,Test,T_20.wav,money_notes / money_coins,0,"money, eh the notes money",,,,,,,,,,,
11,21,Test,T_21.wav,boot_foot / boot_car,1,eh the black boot,,,,,,,,,,,
11,22,Test,T_22.wav,camera_corder / camera_cctv,0,"the camer, eh as in not the CCTV camera, the other one",,,,,,,,,,,
11,23,Test,T_23.wav,guitar_acoustic / guitar_electric,0,"eh the guitar, eh the acoustic guitar",,,,,,,,,,,
11,24,Test,T_24.wav,glove_wooly / glove_boxing,0,the red glove (WO?) eh not the boxing glove the otherone,,,,,,,,,,,
11,25,Test,T_25.wav,teapot_white / teapot_cosy,0,the teapot,,,,,,,,,,,
11,26,Test,T_26.wav,helmet_bike / helmet_builders,1,the bike helmet,,,,,,,,,,,
11,27,Test,T_27.wav,saw_hand / saw_electric,1,the handsaw,,,,,,,,,,,
11,28,Test,T_28.wav,fan_hand / fan_electric,1,the handheld fan,,,,,,,,,,,
11,29,Test,T_29.wav,orange_skin / orange_slice,1,the whole orange,,,,,,,,,,,
11,30,Test,T_30.wav,spade_garden / spade_beach,1,the metal spade,,,,,,,,,,,
11,31,Test,T_31.wav,key_gold / key_car,1,the door key,,,,,,,,,,,
11,32,Test,T_32.wav,door_handle / door_knob,1,the long door handle,,,,,,,,,,,
11,33,Test,T_33.wav,bell_hand / bell_bike,1,uh the copper bell,,,,,,,,,,,
11,34,Test,T_34.wav,cheese_block / cheese_blue,0,the cheese,,,,,,,,,,,
11,35,Test,T_35.wav,bee_honey / B_letter,1,the insect bee,,,,,,,,,,,
11,36,Test,T_36.wav,phone_office / phone_mobile,1,ehm the landline phone,,,,,,,,,,,
11,37,Test,T_37.wav,clock_wall / clock_digital,0,the clocc (WO?) ehm the analoge clock,,,,,,,,,,,
11,38,Test,T_38.wav,hat_sun / hat_cowboy,0,"eh the hat (WO?) the sun hat, like the womans one",,,,,,,,,,,
11,39,Test,T_39.wav,pen_ballpoint / pen_nolid,1,"the blue biro, eh the blue biro with the lid on",,,,,,,,,,,
11,40,Test,T_40.wav,apple_red / apple_green,0,ehm an apple (WO?) the red one,,,,,,,,,,,
11,41,Test,T_41.wav,pipe_smoke / pipe_kitchen,0,a pipe (WO?) ehm the brown one,,,,,,,,,,,
11,42,Test,T_42.wav,bat_animal / bat_baseball,0,a bat (WO?) ehm like the animal one,,,,,,,,,,,
11,43,Test,T_43.wav,horse_animal / horse_rocking,0,the horse (WO?) eh the real one,,,,,,,,,,,
11,44,Test,T_44.wav,tshirt_round / tshirt_vneck,0,the yellow tshirt (WO?) eh the male one,,,,,,,,,,,
11,45,Test,T_45.wav,glasses_reading / glasses_drinking,1,a pair of glasses,,,,,,,,,,,
11,46,Test,T_46.wav,eye_pupil / I_letter,0,"the eye, (whi-) as in but the human eye",,,,,,,,,,,
11,47,Test,T_47.wav,potatoes_skin / potatoes_peeled,0,eh potatoes,,,,,,,,,,,
11,48,Test,T_48.wav,mouse_computer / mouse_animal,1,the computer mouse,,,,,,,,,,,
11,1,Training,Z_01_08.wav,spoon_reg / spoon_wooden,1,the metal spoon,,,,,,,,,,,
11,2,Training,Z_02_07.wav,bin_lid / bin_pedal,1,the square bin,,,,,,,,,,,
11,3,Training,Z_03_07.wav,bike_mountain / bike_motor,1,the pedal bike,,,,,,,,,,,
11,4,Training,Z_04_07.wav,coffee_cup / coffee_saucer,1,ehm the coffee cup without the saucer,,,,,,,,,,,
11,5,Training,Z_05_07.wav,mirror_wall / mirror_hand,1,the fancy mirror,,,,,,,,,,,
11,6,Training,Z_06_09.wav,chair_wooden / chair_baby,1,the kitchen chair,,,,,,,,,,,
11,7,Training,Z_07_08.wav,lighter_flame / lighter_noflame,1,ehm the lighter with the flame,,,,,,,,,,,
11,8,Training,Z_08_09.wav,egg_shell / egg_yolk,1,the whole egg,,,,,,,,,,,
11,9,Training,Z_09_06.wav,umbrella_open / umbrella_closed,1,eh m an open umbrella,,,,,,,,,,,
11,10,Training,Z_10_06.wav,candle_unused / candle_melted,1,a candle that hasnÍt been lit,,,,,,,,,,,
11,11,Training,Z_11_09.wav,knife_kitchen / knife_swiss,1,the kitchen knife,,,,,,,,,,,
11,12,Training,Z_12_07.wav,car_family / car_sports,1,a small car,,,,,,,,,,,
11,13,Training,Z_13_06.wav,lamp_bedroom / lamp_lava,1,the desk lamp,,,,,,,,,,,
11,14,Training,Z_14_08.wav,gun_real / gun_toy,0,a gun ,,,,,,,,,,,
11,15,Training,Z_15_08.wav,saddle_horse / saddle_bike,0,the saddle,,,,,,,,,,,
11,16,Training,Z_16_09.wav,pad_unlocked / pad_locked,0,the padlock,,,,,,,,,,,
11,17,Training,Z_17_07.wav,headphones_large / headphones_small,0,eh the headphones,,,,,,,,,,,
11,18,Training,Z_18_08.wav,battery_AA / battery_car,0,the battery,,,,,,,,,,,
11,19,Training,Z_19_08.wav,wine_glass / wine_red,0,the wine glass,,,,,,,,,,,
11,20,Training,Z_20_07.wav,money_notes / money_coins,0,money,,,,,,,,,,,
11,21,Training,Z_21_08.wav,boot_foot / boot_car,1,the black boot,,,,,,,,,,,
11,22,Training,Z_22_09.wav,camera_corder / camera_cctv,0,the camera,,,,,,,,,,,
11,23,Training,Z_23_09.wav,guitar_acoustic / guitar_electric,0,eh the guitar,,,,,,,,,,,
11,24,Training,Z_24_08.wav,glove_wooly / glove_boxing,0,ehm the red glove,,,,,,,,,,,
11,25,Training,Z_25_08.wav,teapot_white / teapot_cosy,1,the ehm teapot without the tea cosy,,,,,,,,,,,
11,26,Training,Z_26_08.wav,helmet_bike / helmet_builders,1,the bike helmet,,,,,,,,,,,
11,27,Training,Z_27_08.wav,saw_hand / saw_electric,1,the handheld saw,,,,,,,,,,,
11,28,Training,Z_28_09.wav,fan_hand / fan_electric,1,eh the handheld fan,,,,,,,,,,,
11,29,Training,Z_29_09.wav,orange_skin / orange_slice,1,the whole orange,,,,,,,,,,,
11,30,Training,Z_30_09.wav,spade_garden / spade_beach,1,the metal spade,,,,,,,,,,,
11,31,Training,Z_31_07.wav,key_gold / key_car,1,ehm the door key,,,,,,,,,,,
11,32,Training,Z_32_08.wav,door_handle / door_knob,1,the long door handle,,,,,,,,,,,
11,33,Training,Z_33_07.wav,bell_hand / bell_bike,1,eh the copper bell,,,,,,,,,,,
11,34,Training,Z_34_08.wav,cheese_block / cheese_blue,1,the cheese that isnt the blue cheese,,,,,,,,,,,
11,35,Training,Z_35_08.wav,bee_honey / B_letter,1,the insect bee,,,,,,,,,,,
11,36,Training,Z_36_07.wav,phone_office / phone_mobile,1,eh the landline phone,,,,,,,,,,,
11,37,Training,Z_37_07.wav,clock_wall / clock_digital,0,a clock,,,,,,,,,,,
11,38,Training,Z_38_08.wav,hat_sun / hat_cowboy,0,the hat,,,,,,,,,,,
11,39,Training,Z_39_07.wav,pen_ballpoint / pen_nolid,0,the blue biro,,,,,,,,,,,
11,40,Training,Z_40_07.wav,apple_red / apple_green,0,an apple,,,,,,,,,,,
11,41,Training,Z_41_07.wav,pipe_smoke / pipe_kitchen,0,a pipe,,,,,,,,,,,
11,42,Training,Z_42_07.wav,bat_animal / bat_baseball,0,a bat,,,,,,,,,,,
11,43,Training,Z_43_07.wav,horse_animal / horse_rocking,0,the horse,,,,,,,,,,,
11,44,Training,Z_44_09.wav,tshirt_round / tshirt_vneck,0,a yellow tshirt,,,,,,,,,,,
11,45,Training,Z_45_09.wav,glasses_reading / glasses_drinking,1,eh the pair of glasses,,,,,,,,,,,
11,46,Training,Z_46_08.wav,eye_pupil / I_letter,0,eye,,,,,,,,,,,
11,47,Training,Z_47_07.wav,potatoes_skin / potatoes_peeled,0,potatoes,,,,,,,,,,,
11,48,Training,Z_48_09.wav,mouse_computer / mouse_animal,1,eh the computer mouse,,,,,,,,,,,
12,1,Test,T_01.wav,spoon_reg / spoon_wooden,0,"spoon, metal spoon",,,,,,,,,,,
12,2,Test,T_02.wav,bin_lid / bin_pedal,1,square bin,,,,,,,,,,,
12,3,Test,T_03.wav,bike_mountain / bike_motor,1,bi-cycle,,,,,,,,,,,
12,4,Test,T_04.wav,coffee_cup / coffee_saucer,1,coffee without a saucer,,,,,,,,,,,
12,5,Test,T_05.wav,mirror_wall / mirror_hand,0,mirror.. With black around it ***,,,,,,,,,,,
12,6,Test,T_06.wav,chair_wooden / chair_baby,0,chair (WO?) wooden chair,,,,,,,,,,,
12,7,Test,T_07.wav,lighter_flame / lighter_noflame,1,lit- lighter thatÍs lit ***,,,,,,,,,,,
12,8,Test,T_08.wav,egg_shell / egg_yolk,1,egg in its shell,,,,,,,,,,,
12,9,Test,T_09.wav,umbrella_open / umbrella_closed,1,umbrella opened,,,,,,,,,,,
12,10,Test,T_10.wav,candle_unused / candle_melted,1,"candle,thatÍs not been lit",,,,,,,,,,,
12,11,Test,T_11.wav,knife_kitchen / knife_swiss,0,knife (WO?) thatÍs not a pen knife,,,,,,,,,,,
12,12,Test,T_12.wav,car_family / car_sports,1,a little car,,,,,,,,,,,
12,13,Test,T_13.wav,lamp_bedroom / lamp_lava,1,a white lamp,,,,,,,,,,,
12,14,Test,T_14.wav,gun_real / gun_toy,1,real gun,,,,,,,,,,,
12,15,Test,T_15.wav,saddle_horse / saddle_bike,1,horse saddle,,,,,,,,,,,
12,16,Test,T_16.wav,pad_unlocked / pad_locked,1,unlocked padlock,,,,,,,,,,,
12,17,Test,T_17.wav,headphones_large / headphones_small,1,big headphones,,,,,,,,,,,
12,18,Test,T_18.wav,battery_AA / battery_car,1,round battery,,,,,,,,,,,
12,19,Test,T_19.wav,wine_glass / wine_red,0,glass,,,,,,,,,,,
12,20,Test,T_20.wav,money_notes / money_coins,1,money notes,,,,,,,,,,,
12,21,Test,T_21.wav,boot_foot / boot_car,1,shoe,,,,,,,,,,,
12,22,Test,T_22.wav,camera_corder / camera_cctv,1,film camera,,,,,,,,,,,
12,23,Test,T_23.wav,guitar_acoustic / guitar_electric,1,acoustic guitar,,,,,,,,,,,
12,24,Test,T_24.wav,glove_wooly / glove_boxing,1,fingered glove,,,,,,,,,,,
12,25,Test,T_25.wav,teapot_white / teapot_cosy,0,teapot (pause) without a cosy,,,,,,,,,,,
12,26,Test,T_26.wav,helmet_bike / helmet_builders,0,helmet (WO?) eh the bike helmet,,,,,,,,,,,
12,27,Test,T_27.wav,saw_hand / saw_electric,0,saw (WO?) not an electric one,,,,,,,,,,,
12,28,Test,T_28.wav,fan_hand / fan_electric,0,fan like annnn paper fan,,,,,,,,,,,
12,29,Test,T_29.wav,orange_skin / orange_slice,0,"orange, a whole orange",,,,,,,,,,,
12,30,Test,T_30.wav,spade_garden / spade_beach,0,"spppade, a metal spade",,,,,,,,,,,
12,31,Test,T_31.wav,key_gold / key_car,0,"key, ehm a gold key",,,,,,,,,,,
12,32,Test,T_32.wav,door_handle / door_knob,0,door handle (WO?) not a round one,,,,,,,,,,,
12,33,Test,T_33.wav,bell_hand / bell_bike,0,bell (WO?) not a bicycle bell,,,,,,,,,,,
12,34,Test,T_34.wav,cheese_block / cheese_blue,0,"cheese (WO?) oh, ehm, not the stilton",,,,,,,,,,,
12,35,Test,T_35.wav,bee_honey / B_letter,0,"bee, um the animal",,,,,,,,,,,
12,36,Test,T_36.wav,phone_office / phone_mobile,1,an- a landline phone,,,,,,,,,,,
12,37,Test,T_37.wav,clock_wall / clock_digital,1,face clock,,,,,,,,,,,
12,38,Test,T_38.wav,hat_sun / hat_cowboy,1,a womans hat,,,,,,,,,,,
12,39,Test,T_39.wav,pen_ballpoint / pen_nolid,0,pen,,,,,,,,,,,
12,40,Test,T_40.wav,apple_red / apple_green,1,red apple,,,,,,,,,,,
12,41,Test,T_41.wav,pipe_smoke / pipe_kitchen,0,a pipe,,,,,,,,,,,
12,42,Test,T_42.wav,bat_animal / bat_baseball,1,an animal bat,,,,,,,,,,,
12,43,Test,T_43.wav,horse_animal / horse_rocking,1,live horse,,,,,,,,,,,
12,44,Test,T_44.wav,tshirt_round / tshirt_vneck,1,mans tshiirt,,,,,,,,,,,
12,45,Test,T_45.wav,glasses_reading / glasses_drinking,1,glasses that you wear,,,,,,,,,,,
12,46,Test,T_46.wav,eye_pupil / I_letter,1,eyeball,,,,,,,,,,,
12,47,Test,T_47.wav,potatoes_skin / potatoes_peeled,1,unpeeled potatoes,,,,,,,,,,,
12,48,Test,T_48.wav,mouse_computer / mouse_animal,1,computer mouse,,,,,,,,,,,
12,1,Training,Z_01_07.wav,spoon_reg / spoon_wooden,0,spoon,,,,,,,,,,,
12,2,Training,Z_02_07.wav,bin_lid / bin_pedal,0,bin,,,,,,,,,,,
12,3,Training,Z_03_09.wav,bike_mountain / bike_motor,0,bike,,,,,,,,,,,
12,4,Training,Z_04_08.wav,coffee_cup / coffee_saucer,0,coffee,,,,,,,,,,,
12,5,Training,Z_05_08.wav,mirror_wall / mirror_hand,0,mirror,,,,,,,,,,,
12,6,Training,Z_06_06.wav,chair_wooden / chair_baby,0,chair,,,,,,,,,,,
12,7,Training,Z_07_09.wav,lighter_flame / lighter_noflame,0,lighter,,,,,,,,,,,
12,8,Training,Z_08_09.wav,egg_shell / egg_yolk,0,egg,,,,,,,,,,,
12,9,Training,Z_09_09.wav,umbrella_open / umbrella_closed,0,umbrella,,,,,,,,,,,
12,10,Training,Z_10_08.wav,candle_unused / candle_melted,0,candle,,,,,,,,,,,
12,11,Training,Z_11_09.wav,knife_kitchen / knife_swiss,0,knife,,,,,,,,,,,
12,12,Training,Z_12_08.wav,car_family / car_sports,0,car ,,,,,,,,,,,
12,13,Training,Z_13_09.wav,lamp_bedroom / lamp_lava,1,a white lamp,,,,,,,,,,,
12,14,Training,Z_14_07.wav,gun_real / gun_toy,1,real gun,,,,,,,,,,,
12,15,Training,Z_15_09.wav,saddle_horse / saddle_bike,1,horse saddle,,,,,,,,,,,
12,16,Training,Z_16_09.wav,pad_unlocked / pad_locked,1,unlocked padlock,,,,,,,,,,,
12,17,Training,Z_17_09.wav,headphones_large / headphones_small,1,big headphones,,,,,,,,,,,
12,18,Training,Z_18_07.wav,battery_AA / battery_car,1,round battery,,,,,,,,,,,
12,19,Training,Z_19_06.wav,wine_glass / wine_red,1,empty glass,,,,,,,,,,,
12,20,Training,Z_20_09.wav,money_notes / money_coins,1,money notes,,,,,,,,,,,
12,21,Training,Z_21_09.wav,boot_foot / boot_car,1,shoe,,,,,,,,,,,
12,22,Training,Z_22_07.wav,camera_corder / camera_cctv,1,film camera,,,,,,,,,,,
12,23,Training,Z_23_07.wav,guitar_acoustic / guitar_electric,1,acoustic guitar,,,,,,,,,,,
12,24,Training,Z_24_09.wav,glove_wooly / glove_boxing,1,fingered glove,,,,,,,,,,,
12,25,Training,Z_25_07.wav,teapot_white / teapot_cosy,0,teapot,,,,,,,,,,,
12,26,Training,Z_26_07.wav,helmet_bike / helmet_builders,0,helmet,,,,,,,,,,,
12,27,Training,Z_27_09.wav,saw_hand / saw_electric,0,saw,,,,,,,,,,,
12,28,Training,Z_28_08.wav,fan_hand / fan_electric,0,fan,,,,,,,,,,,
12,29,Training,Z_29_06.wav,orange_skin / orange_slice,0,orange,,,,,,,,,,,
12,30,Training,Z_30_09.wav,spade_garden / spade_beach,0,a spade,,,,,,,,,,,
12,31,Training,Z_31_08.wav,key_gold / key_car,0,a key,,,,,,,,,,,
12,32,Training,Z_32_08.wav,door_handle / door_knob,0,doorhandle,,,,,,,,,,,
12,33,Training,Z_33_08.wav,bell_hand / bell_bike,0,bell,,,,,,,,,,,
12,34,Training,Z_34_08.wav,cheese_block / cheese_blue,0,cheese,,,,,,,,,,,
12,35,Training,Z_35_07.wav,bee_honey / B_letter,0,B,,,,,,,,,,,
12,36,Training,Z_36_09.wav,phone_office / phone_mobile,0,phone,,,,,,,,,,,
12,37,Training,Z_37_08.wav,clock_wall / clock_digital,1,face clock,,,,,,,,,,,
12,38,Training,Z_38_09.wav,hat_sun / hat_cowboy,1,womans hat,,,,,,,,,,,
12,39,Training,Z_39_07.wav,pen_ballpoint / pen_nolid,1,pen with lid on,,,,,,,,,,,
12,40,Training,Z_40_07.wav,apple_red / apple_green,1,red apple,,,,,,,,,,,
12,41,Training,Z_41_08.wav,pipe_smoke / pipe_kitchen,1,old pipe,,,,,,,,,,,
12,42,Training,Z_42_07.wav,bat_animal / bat_baseball,1,animal bat,,,,,,,,,,,
12,43,Training,Z_43_08.wav,horse_animal / horse_rocking,1,live horse,,,,,,,,,,,
12,44,Training,Z_44_09.wav,tshirt_round / tshirt_vneck,1,mans tshirt,,,,,,,,,,,
12,45,Training,Z_45_08.wav,glasses_reading / glasses_drinking,1,glasses that you wear,,,,,,,,,,,
12,46,Training,Z_46_09.wav,eye_pupil / I_letter,1,eyeball,,,,,,,,,,,
12,47,Training,Z_47_09.wav,potatoes_skin / potatoes_peeled,1,unpeeled potatoes,,,,,,,,,,,
12,48,Training,Z_48_09.wav,mouse_computer / mouse_animal,1,computer mouse,,,,,,,,,,,
13,1,Test,T_01.wav,spoon_reg / spoon_wooden,1,uh silver spoon,,,,,,,,,,,
13,2,Test,T_02.wav,bin_lid / bin_pedal,0,"black bin (WO?) a blackbin not a pedal bin, the other one",,,,,,,,,,,
13,3,Test,T_03.wav,bike_mountain / bike_motor,1,bicycle uh yeah a push pedal bicycle,,,,,,,,,,,
13,4,Test,T_04.wav,coffee_cup / coffee_saucer,0,"black coffe in a while mug (WO?) uh black- without a saucer, a saucerless black coffee",,,,,,,,,,,
13,5,Test,T_05.wav,mirror_wall / mirror_hand,0,mirror,,,,,,,,,,,
13,6,Test,T_06.wav,chair_wooden / chair_baby,1,wooden chair,,,,,,,,,,,
13,7,Test,T_07.wav,lighter_flame / lighter_noflame,0,eh zippo lighter,,,,,,,,,,,
13,8,Test,T_08.wav,egg_shell / egg_yolk,0,"uh an egg, eh not a fried egg, a whole egg",,,,,,,,,,,
13,9,Test,T_09.wav,umbrella_open / umbrella_closed,0,"uhh red umrella (WO?) red umbrella, oh the red full expanded umbrella",,,,,,,,,,,
13,10,Test,T_10.wav,candle_unused / candle_melted,0,candle (WO?)  candle with a wick thatÍs not been lit,,,,,,,,,,,
13,11,Test,T_11.wav,knife_kitchen / knife_swiss,1,a kitchen knife,,,,,,,,,,,
13,12,Test,T_12.wav,car_family / car_sports,0,"silver car, eh a silver car thatÍs not fancy a peugot kinda car",,,,,,,,,,,
13,13,Test,T_13.wav,lamp_bedroom / lamp_lava,1,eh white bedside lamp,,,,,,,,,,,
13,14,Test,T_14.wav,gun_real / gun_toy,1,eh real life gun,,,,,,,,,,,
13,15,Test,T_15.wav,saddle_horse / saddle_bike,1,horse saddle,,,,,,,,,,,
13,16,Test,T_16.wav,pad_unlocked / pad_locked,1,open padlock,,,,,,,,,,,
13,17,Test,T_17.wav,headphones_large / headphones_small,0,uh headphones,,,,,,,,,,,
13,18,Test,T_18.wav,battery_AA / battery_car,1,A battery,,,,,,,,,,,
13,19,Test,T_19.wav,wine_glass / wine_red,1,empty wine glass,,,,,,,,,,,
13,20,Test,T_20.wav,money_notes / money_coins,1,eh cash in note form (repeated),,,,,,,,,,,
13,21,Test,T_21.wav,boot_foot / boot_car,1,black boot,,,,,,,,,,,
13,22,Test,T_22.wav,camera_corder / camera_cctv,1,ehh zoom lens camera?,,,,,,,,,,,
13,23,Test,T_23.wav,guitar_acoustic / guitar_electric,1,acoustic guitar,,,,,,,,,,,
13,24,Test,T_24.wav,glove_wooly / glove_boxing,1,red hand glove,,,,,,,,,,,
13,25,Test,T_25.wav,teapot_white / teapot_cosy,1,eh white teapot,,,,,,,,,,,
13,26,Test,T_26.wav,helmet_bike / helmet_builders,1,eh yellow bicycle hemet,,,,,,,,,,,
13,27,Test,T_27.wav,saw_hand / saw_electric,1,eh hacksaw,,,,,,,,,,,
13,28,Test,T_28.wav,fan_hand / fan_electric,1,eh hand fan,,,,,,,,,,,
13,29,Test,T_29.wav,orange_skin / orange_slice,1,ehh the full orange compared to the segment,,,,,,,,,,,
13,30,Test,T_30.wav,spade_garden / spade_beach,0,ehhhm spade (WO?) ehm garden spade,,,,,,,,,,,
13,31,Test,T_31.wav,key_gold / key_car,0,ehm key (WO?) eh key for the .. Getting into the house not a car,,,,,,,,,,,
13,32,Test,T_32.wav,door_handle / door_knob,0,"ehm handle, door handle (WO?) with the larger knda rectangular knob compared to the circular",,,,,,,,,,,
13,33,Test,T_33.wav,bell_hand / bell_bike,0,"eh a bell (WO?) bronze bell, with quite a wide eh diameter ehm bronze goldy kind of",,,,,,,,,,,
13,34,Test,T_34.wav,cheese_block / cheese_blue,1,eh yellow cheese with the holes,,,,,,,,,,,
13,35,Test,T_35.wav,bee_honey / B_letter,1,bumblebee,,,,,,,,,,,
13,36,Test,T_36.wav,phone_office / phone_mobile,1,ehh its like a black ____ telephone,,,,,,,,,,,
13,37,Test,T_37.wav,clock_wall / clock_digital,1,eh analoge clock,,,,,,,,,,,
13,38,Test,T_38.wav,hat_sun / hat_cowboy,1,eh yellow summery female hat,,,,,,,,,,,
13,39,Test,T_39.wav,pen_ballpoint / pen_nolid,1,eh blue pen with a lid on,,,,,,,,,,,
13,40,Test,T_40.wav,apple_red / apple_green,1,hm red apple,,,,,,,,,,,
13,41,Test,T_41.wav,pipe_smoke / pipe_kitchen,1,uh pipe with the brown end,,,,,,,,,,,
13,42,Test,T_42.wav,bat_animal / bat_baseball,1,eh flying bat,,,,,,,,,,,
13,43,Test,T_43.wav,horse_animal / horse_rocking,1,ehh the real life horse,,,,,,,,,,,
13,44,Test,T_44.wav,tshirt_round / tshirt_vneck,1,and again yellow tshirt but mens,,,,,,,,,,,
13,45,Test,T_45.wav,glasses_reading / glasses_drinking,1,looking glasses,,,,,,,,,,,
13,46,Test,T_46.wav,eye_pupil / I_letter,1,ehh pupil in eye,,,,,,,,,,,
13,47,Test,T_47.wav,potatoes_skin / potatoes_peeled,1,ehh brown skinned potatoes,,,,,,,,,,,
13,48,Test,T_48.wav,mouse_computer / mouse_animal,1,eh computer mouse,,,,,,,,,,,
13,1,Training,Z_01_08.wav,spoon_reg / spoon_wooden,0,a spoon,,,,,,,,,,,
13,2,Training,Z_02_08.wav,bin_lid / bin_pedal,0,a black bin,,,,,,,,,,,
13,3,Training,Z_03_09.wav,bike_mountain / bike_motor,1,a bicycle,,,,,,,,,,,
13,4,Training,Z_04_08.wav,coffee_cup / coffee_saucer,0,"black coffee, white mug",,,,,,,,,,,
13,5,Training,Z_05_09.wav,mirror_wall / mirror_hand,0,eh mirror,,,,,,,,,,,
13,6,Training,Z_06_08.wav,chair_wooden / chair_baby,1,eh wooden chair,,,,,,,,,,,
13,7,Training,Z_07_08.wav,lighter_flame / lighter_noflame,0,ehm a zippo lighter,,,,,,,,,,,
